"Activity" "Subject No." "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "angle(tBodyAccMean,gravity)" "angle(tBodyAccJerkMean),gravityMean)" "angle(tBodyGyroMean,gravityMean)" "angle(tBodyGyroJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
"WALKING" 16 0.276 -0.020425862745098 -0.108839215686275 -0.404745098039216 -0.314549019607843 -0.159825490196078 0.926019607843137 -0.0668294117647059 -0.217333333333333 -0.982509803921569 -0.973803921568627 -0.961372549019608 0.0770076470588235 0.00969019607843137 0.00362941176470589 -0.396137254901961 -0.42556862745098 -0.440196078431373 -0.0151500980392157 -0.0695801960784314 0.0818392156862745 -0.654156862745098 -0.612529411764706 -0.365490196078431 -0.110920196078431 -0.043388431372549 -0.0533417647058824 -0.675862745098039 -0.712235294117647 -0.571176470588235 -0.258764705882353 -0.471882352941176 -0.258764705882353 -0.471882352941176 -0.363137254901961 -0.403352941176471 -0.485843137254902 -0.665019607843137 -0.67156862745098 -0.722823529411765 -0.394745098039216 -0.321529411764706 -0.244352941176471 -0.409078431372549 -0.354333333333333 -0.1805 -0.350649019607843 -0.0270756862745098 0.0310093333333333 -0.441372549019608 -0.454313725490196 -0.422333333333333 -0.402843137254902 -0.433686274509804 -0.456666666666667 -0.330901960784314 -0.396502941176471 -0.453907843137255 -0.595725490196078 -0.619745098039216 -0.432843137254902 -0.67378431372549 -0.612 -0.403196078431373 -0.184082352941176 -0.087056862745098 -0.285119803921569 -0.410549019607843 -0.592137254901961 0.175566666666667 -0.378235294117647 -0.441509803921569 0.0922226470588235 -0.66921568627451 -0.721156862745098 0.179756862745098 -0.720666666666667 -0.745666666666667 0.107659019607843 0.0147647058823529 0.0100352941176471 -0.109650588235294 0.0878647058823529 -0.734705882352941 0.129423529411765 0.174313725490196
"WALKING_DOWNSTAIRS" 16 0.295587234042553 -0.0183825531914894 -0.1199 0.207279361702128 -0.146970212765957 0.0114991489361702 0.917829787234043 -0.0584957446808511 -0.225340425531915 -0.957787234042553 -0.955489361702128 -0.910531914893617 0.0907851063829787 -0.014796170212766 -0.0292925531914894 -0.101181063829787 -0.261729787234043 -0.303356808510638 -0.02253 -0.068276170212766 0.083538085106383 -0.454212765957447 -0.528276595744681 -0.444659574468085 -0.103821893617021 -0.0568105957446809 -0.0612034893617021 -0.62363829787234 -0.583404255319149 -0.540595744680851 0.191086319148936 0.119146808510638 0.191086319148936 0.119146808510638 -0.165965957446809 -0.0783182978723404 -0.309723404255319 -0.422276595744681 -0.590957446808511 -0.595808510638298 0.0368227659574468 -0.13457514893617 -0.0476985319148936 0.266089744680851 -0.208675531914894 -0.0379870212765957 -0.447957446808511 -0.00263808510638298 0.0353170212765957 -0.15546170212766 -0.289972340425532 -0.241953191489362 -0.125716765957447 -0.281545106382979 -0.36403829787234 -0.368963829787234 -0.417176595744681 -0.37663829787234 -0.420835531914894 -0.479510638297872 -0.374978723404255 -0.470340425531915 -0.565276595744681 -0.521127659574468 -0.282663829787234 0.0791223404255319 -0.121257446808511 0.114029361702128 -0.0533882978723404 0.0201453191489362 -0.074513085106383 -0.0919723404255319 -0.01482 -0.48836170212766 -0.479948936170213 0.041563829787234 -0.589702127659574 -0.633468085106383 0.102965957446809 -0.163023404255319 -0.0450085106382979 0.12653829787234 -0.0557244680851064 -0.731148936170213 0.123691914893617 0.180978723404255
"WALKING_UPSTAIRS" 16 0.255927450980392 -0.0143671176470588 -0.124098039215686 -0.397058823529412 -0.163660784313725 -0.129293137254902 0.826901960784314 -0.0805098039215686 -0.379058823529412 -0.94843137254902 -0.933705882352941 -0.907647058823529 0.0762672549019608 0.0173952941176471 0.0380929411764706 -0.521117647058824 -0.425607843137255 -0.593392156862745 0.0718645098039216 -0.0485421568627451 -0.00781549019607843 -0.508156862745098 -0.586352941176471 -0.364980392156863 -0.140939294117647 -0.0296221960784314 -0.0353835294117647 -0.707274509803922 -0.774686274509804 -0.717098039215686 -0.234 -0.334745098039216 -0.234 -0.334745098039216 -0.48321568627451 -0.493098039215686 -0.308254901960784 -0.518137254901961 -0.737686274509804 -0.797274509803922 -0.474980392156863 -0.268064705882353 -0.335903921568627 -0.369666666666667 -0.166364705882353 -0.0945452941176471 -0.438039215686275 -0.22365137254902 -0.3015 -0.546156862745098 -0.468588235294118 -0.56521568627451 -0.538098039215686 -0.417117647058824 -0.620098039215686 -0.332239215686275 -0.535745098039216 -0.519549019607843 -0.532372549019608 -0.641980392156863 -0.492450980392157 -0.509901960784314 -0.559666666666667 -0.38731568627451 -0.380633333333333 -0.31193137254902 -0.419803921568627 -0.370627450980392 -0.418921568627451 -0.0936696078431373 -0.475509803921569 -0.519882352941176 0.0673264705882353 -0.630647058823529 -0.532450980392157 -0.279223529411765 -0.787823529411765 -0.825313725490196 0.134572745098039 0.0239176470588235 0.0808982352941176 -0.269901960784314 0.175274509803922 -0.545588235294118 0.138749411764706 0.293549019607843
"LAYING" 17 0.269754929577465 -0.0168467605633803 -0.106994366197183 -0.972929577464789 -0.944774647887324 -0.953492957746479 -0.199056338028169 0.658788732394366 0.722661971830986 -0.961056338028169 -0.961422535211268 -0.957169014084507 0.077913661971831 0.00707715492957746 -0.000149549295774648 -0.981464788732394 -0.976985915492958 -0.98287323943662 -0.0234843802816901 -0.0944591549295775 0.11146338028169 -0.975845070422535 -0.971535211267606 -0.97612676056338 -0.102050704225352 -0.0362028169014085 -0.0605154929577465 -0.980774647887324 -0.983098591549296 -0.988183098591549 -0.953056338028169 -0.948253521126761 -0.953056338028169 -0.948253521126761 -0.981577464788732 -0.98012676056338 -0.960774647887324 -0.959295774647887 -0.985549295774648 -0.982056338028169 -0.974408450704225 -0.954661971830986 -0.96543661971831 -0.972478873239437 -0.942788732394366 -0.950183098591549 -0.115096056338028 0.0545904225352113 0.083445352112676 -0.981478873239437 -0.977239436619718 -0.980380281690141 -0.983211267605634 -0.978380281690141 -0.983845070422535 0.188461126760563 0.0278844647887324 0.0265802816901408 -0.972 -0.97369014084507 -0.976211267605634 -0.977225352112676 -0.970605633802817 -0.978380281690141 0.00653585915492958 0.0154577464788732 0.131940929577465 -0.961028169014084 -0.949070422535211 -0.0495323943661972 -0.97969014084507 -0.979647887323944 0.374246197183099 -0.968985915492958 -0.960042253521127 -0.0464842394366197 -0.982746478873239 -0.982014084507042 0.24286338028169 0.00778349295774648 0.01904 0.0151350704225352 -0.0530408450704225 0.395098591549296 -0.426253521126761 -0.555028169014084
"SITTING" 17 0.277328125 -0.01416546875 -0.1136578125 -0.994359375 -0.96190625 -0.96575 0.944828125 -0.0028390625 -0.135809375 -0.9901875 -0.966703125 -0.956578125 0.0750703125 0.005612796875 -0.0015311875 -0.994359375 -0.988609375 -0.990515625 -0.0425421875 -0.06691203125 0.086004375 -0.989609375 -0.98609375 -0.979703125 -0.0942484375 -0.041119125 -0.05109328125 -0.995265625 -0.995 -0.99390625 -0.972765625 -0.96509375 -0.972765625 -0.96509375 -0.992828125 -0.9915 -0.9671875 -0.975421875 -0.996328125 -0.99446875 -0.99396875 -0.96996875 -0.97484375 -0.9946875 -0.95978125 -0.962890625 0.02849234375 0.13575421875 0.1839034375 -0.994609375 -0.9883125 -0.988828125 -0.994640625 -0.989953125 -0.990828125 0.23197375 0.08853296875 0.09948015625 -0.98846875 -0.98875 -0.981609375 -0.99009375 -0.984828125 -0.980984375 0.16766328125 -0.14877546875 0.12344640625 -0.973671875 -0.965375 0.1260196875 -0.991453125 -0.990296875 0.3815546875 -0.983359375 -0.97475 -0.01809171875 -0.99525 -0.993609375 0.3587115625 -0.00916546875 0.002807796875 0.02457046875 -0.05722734375 -0.814484375 0.08580625 0.11784984375
"STANDING" 17 0.277974358974359 -0.0174133974358974 -0.111415769230769 -0.991192307692308 -0.968153846153846 -0.970410256410256 0.904666666666667 -0.257487179487179 -0.202707692307692 -0.985730769230769 -0.975807692307692 -0.969205128205128 0.0740923076923077 0.00657435897435897 -0.0040406358974359 -0.992051282051282 -0.986679487179487 -0.991282051282051 -0.026953641025641 -0.0770846153846154 0.0880320512820513 -0.981346153846154 -0.985128205128205 -0.985512820512821 -0.101319230769231 -0.04045 -0.0546320512820513 -0.989269230769231 -0.993717948717949 -0.992435897435897 -0.977653846153846 -0.975346153846154 -0.977653846153846 -0.975346153846154 -0.99175641025641 -0.99025641025641 -0.978166666666667 -0.977705128205128 -0.993692307692308 -0.992410256410256 -0.990948717948718 -0.974166666666667 -0.980269230769231 -0.991294871794872 -0.966410256410256 -0.966948717948718 -0.0325773076923077 0.0455383333333333 0.107546153846154 -0.992141025641026 -0.986294871794872 -0.989551282051282 -0.992769230769231 -0.988230769230769 -0.991423076923077 0.257145769230769 0.0740068717948718 0.0846845897435897 -0.980692307692308 -0.987269230769231 -0.985948717948718 -0.98175641025641 -0.983897435897436 -0.986717948717949 -0.139073846153846 -0.162758974358974 0.0601570512820513 -0.980961538461538 -0.975487179487179 0.119077564102564 -0.990230769230769 -0.989487179487179 0.426841153846154 -0.984307692307692 -0.977294871794872 -0.115603846153846 -0.992730769230769 -0.992179487179487 0.314652564102564 0.0151321666666667 0.00302474358974359 0.0443987179487179 0.0705307692307692 -0.662217948717949 0.260166666666667 0.164242307692308
"WALKING" 17 0.272426229508197 -0.0184849344262295 -0.109752459016393 -0.319475409836066 -0.0175922295081967 -0.265819672131148 0.928081967213115 -0.179927868852459 -0.19025737704918 -0.980983606557377 -0.968606557377049 -0.95683606557377 0.0773372131147541 0.0129744262295082 0.0243498360655738 -0.355491803278689 -0.0935431147540984 -0.534311475409836 -0.00922426229508197 -0.0839852459016393 0.0757429508196721 -0.479819672131148 -0.454934426229508 -0.386049180327869 -0.109997540983607 -0.037915737704918 -0.0513554098360656 -0.431344262295082 -0.560213114754098 -0.52444262295082 -0.151206557377049 -0.461803278688525 -0.151206557377049 -0.461803278688525 -0.301114754098361 -0.275770491803279 -0.335 -0.522491803278688 -0.51716393442623 -0.539704918032787 -0.361049180327869 -0.0650050983606557 -0.382803278688525 -0.304836065573771 -0.0556101639344262 -0.262344262295082 -0.414955737704918 0.00856449180327869 -0.0933340163934426 -0.423524590163934 -0.194205081967213 -0.523377049180328 -0.343901639344262 -0.0470519672131148 -0.543803278688525 -0.43683606557377 -0.400483606557377 -0.446622950819672 -0.407704918032787 -0.490180327868852 -0.398803278688525 -0.504852459016393 -0.439213114754098 -0.438786885245902 -0.102525081967213 -0.0762472131147541 -0.163219836065574 -0.429295081967213 -0.565163934426229 0.174329180327869 -0.335950819672131 -0.211198360655738 0.027445 -0.518655737704918 -0.615311475409836 0.35157868852459 -0.582688524590164 -0.520360655737705 0.152028524590164 0.0631508196721312 -0.00862295081967214 0.0733508196721311 0.0101262295081967 -0.727032786885246 0.207196721311475 0.155039344262295
"WALKING_DOWNSTAIRS" 17 0.293869565217391 -0.0167371739130435 -0.0892326086956522 0.187747391304348 -0.0608158913043478 -0.231026956521739 0.928760869565217 -0.151052173913043 -0.161004347826087 -0.950065217391304 -0.94654347826087 -0.90104347826087 0.118261086956522 -0.0114275217391304 -0.00935104347826087 -0.103430434782609 -0.304023913043478 -0.536260869565217 0.0677836956521739 -0.123524782608696 0.01626 -0.37040652173913 -0.459347826086957 -0.46845652173913 -0.107732608695652 -0.0381638043478261 -0.0582608260869565 -0.526826086956522 -0.572195652173913 -0.542739130434783 0.148979456521739 0.0914015217391304 0.148979456521739 0.0914015217391304 -0.221665434782609 -0.206571086956522 -0.232654304347826 -0.352760869565217 -0.540326086956522 -0.592347826086957 -0.0226141304347826 -0.130261956521739 -0.318078260869565 0.258944347826087 -0.0860413043478261 -0.245436304347826 -0.514565217391304 -0.155806739130435 -0.113308695652174 -0.215095760869565 -0.351304347826087 -0.498739130434783 -0.071875 -0.2989 -0.573086956521739 -0.508586956521739 -0.55904347826087 -0.453021739130435 -0.316375217391304 -0.451173913043478 -0.403391304347826 -0.393134130434783 -0.469369565217391 -0.540978260869565 -0.279550217391304 -0.074470347826087 -0.154745717391304 0.0580493260869565 -0.0618671739130435 -0.0553817826086957 -0.188710652173913 -0.236608260869565 -0.0446110869565217 -0.409434782608696 -0.428869565217391 -0.0258623913043478 -0.577326086956522 -0.643326086956522 0.163035217391304 -0.0617391304347826 -0.120516304347826 -0.0797391304347826 0.00731739130434782 -0.754565217391304 0.187695652173913 0.135665217391304
"WALKING_UPSTAIRS" 17 0.252533333333333 -0.0228707083333333 -0.121335416666667 -0.0629723125 -0.0131322916666667 -0.230219416666667 0.853583333333333 -0.284229166666667 -0.298270833333333 -0.949416666666667 -0.9159375 -0.9301875 0.0768060416666667 0.030825625 0.007651875 -0.292708333333333 -0.349829166666667 -0.6574375 -0.0304341666666667 -0.05484571875 0.056075 -0.49656875 -0.4930625 -0.23446375 -0.142679583333333 -0.0414343333333333 -0.0222997708333333 -0.605958333333333 -0.6766875 -0.610625 -0.0128352083333333 -0.1029225 -0.0128352083333333 -0.1029225 -0.357208333333333 -0.390979166666667 -0.23521375 -0.44084375 -0.637416666666667 -0.682333333333333 -0.139772916666667 -0.117528125 -0.399835416666667 -0.0355583333333333 -0.0252858333333333 -0.2048225 -0.52920625 -0.156724791666667 -0.258315854166667 -0.3603125 -0.377041666666667 -0.633041666666667 -0.287245833333333 -0.3651 -0.680291666666667 -0.576020833333333 -0.4740625 -0.552833333333333 -0.416272916666667 -0.521479166666667 -0.324270833333333 -0.524464583333333 -0.481166666666667 -0.27791875 -0.230931875 -0.210521875 -0.34916875 -0.150272916666667 -0.2174125 -0.18438125 -0.360291666666667 -0.437375 -0.0890183333333333 -0.504020833333333 -0.496520833333333 -0.103491666666667 -0.669104166666667 -0.724166666666667 0.086575625 0.059019375 0.0683964583333333 -0.02756875 0.105670833333333 -0.572479166666667 0.280020833333333 0.23325
"LAYING" 18 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.984527649230769 -0.986160920923077 -0.987658662307692 -0.220600509076923 0.719755403692308 0.605495317692308 -0.982715987538462 -0.994093522615385 -0.990957249538462 0.0749985010769231 0.0117018961415385 -0.00121344813430769 -0.985921071076923 -0.985554339384615 -0.990660246153846 -0.02517618068 -0.0837587308153846 0.0937781948153846 -0.992872598 -0.984202872923077 -0.985108386307692 -0.0997154236307692 -0.0393440191846154 -0.0593135986615385 -0.996104441384615 -0.990547638769231 -0.992548101846154 -0.986456241538462 -0.986464542615385 -0.986456241538462 -0.986464542615385 -0.98832154 -0.989526277538462 -0.980740846769231 -0.980560877846154 -0.993095122615385 -0.992153054 -0.985179972153846 -0.984909884615385 -0.988606906307692 -0.984321858307692 -0.986746450769231 -0.987224804307692 -0.0975278056098923 0.264460073876923 0.324275538923077 -0.986404709384615 -0.985865325230769 -0.989116865846154 -0.986641245846154 -0.986210701230769 -0.990744752923077 0.159761097664615 0.0551692814758462 0.166856209441538 -0.992436927692308 -0.985611171384615 -0.984999291538462 -0.993019371692308 -0.983457774923077 -0.986483048153846 0.0551564162938462 -0.0556054116769231 0.193083855989231 -0.986788412 -0.987648484461539 0.339472649138462 -0.988548418307692 -0.989710656769231 0.393635924092308 -0.984329092153846 -0.981468841692308 0.159375426572308 -0.991901007538462 -0.992737961692308 0.320132235323077 0.00780201507692308 0.0285001830563077 0.00323848521692308 0.0290040708784615 0.410902149384615 -0.512391751230769 -0.463402676923077
"SITTING" 18 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 0.909816469298246 0.12988647622807 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.978340183157895 0.076622889 0.00694560289491228 0.00278757042058246 -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.983674151754386 -0.981595285964912 -0.983674151754386 -0.981595285964912 -0.989869574561404 -0.991159350526316 -0.977634992105263 -0.981372675614035 -0.994873439824561 -0.994868913508772 -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.994906565789474 -0.974980068596491 -0.975722121403509 0.0512363267736842 0.171289880184211 0.1714594817 -0.991924709824561 -0.983642391578947 -0.988689671578947 -0.992039060701754 -0.985694744385965 -0.990141676315789 0.234747570824561 0.00687195409298246 0.0437438879403509 -0.989961500350877 -0.988702701403509 -0.983027386491228 -0.992575399473684 -0.985710087894737 -0.98279727631579 0.113674949989474 -0.150376356784211 0.1032033883 -0.984781467192982 -0.982226151578947 0.304581057473684 -0.990407075964912 -0.991044297894737 0.459090849721053 -0.986535242105263 -0.981252632807018 0.0492559518473684 -0.99480818754386 -0.994967621754386 0.329617466666667 0.0146348425982456 0.0111668165140351 -0.040857837877193 -0.048496385377193 -0.740786431578947 -0.00746888583912281 -0.092884205877193
"STANDING" 18 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.992019762739726 -0.95422343630137 -0.961873909178082 0.947573239863014 -0.204206320958904 -0.0485767106575342 -0.994270075205479 -0.981335941917808 -0.976044291369863 0.0753539482328767 0.0104698718417123 -0.00181640480191781 -0.989436673835616 -0.975277836849315 -0.988455249452055 -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.962254249589041 -0.980417134246575 -0.972820402739726 -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.981970965890411 -0.991151973150685 -0.986259015753425 -0.972607495342466 -0.972285545479452 -0.972607495342466 -0.972285545479452 -0.98596529369863 -0.986015285890411 -0.963006793150685 -0.959797118082192 -0.988685954931507 -0.988519665753425 -0.990409919315068 -0.961239135479452 -0.975772813972603 -0.992789068493151 -0.952911994794521 -0.957216177945206 0.0156695760694521 -0.0437104539219178 -0.017642153260274 -0.989544971232877 -0.975243689589041 -0.986265653561644 -0.990287933424657 -0.977179032191781 -0.989275839041096 0.200295939657534 -0.157432016482192 0.00408966055068493 -0.964428926438356 -0.983561159726027 -0.974294413013699 -0.962272711643836 -0.978801848493151 -0.974822589589041 -0.250059300982877 -0.264498462054794 -0.100456190560274 -0.976797646027397 -0.973264853561644 0.0447928488520548 -0.984987073150685 -0.986277356712329 0.361013970013699 -0.972352593013699 -0.95911345739726 -0.212559690808219 -0.988960668767123 -0.988407465205479 0.098540152739726 0.00991716683630137 0.000636839232876713 -0.0325280581041096 -0.00680588488767123 -0.77468191260274 0.223141827534247 0.0557066927123288
"WALKING" 18 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.37600552125 -0.227005874892857 -0.428348061071429 0.92386524875 -0.254317085892857 -0.0609313415892857 -0.983010882678571 -0.975311658928571 -0.97248384875 0.0767524278392857 0.0282745481892857 0.010685091 -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.0399399716026786 -0.0613727362975 0.0944718394625 -0.7044397775 -0.496431539642857 -0.511417204821429 -0.0966435295642857 -0.0433771125875 -0.0502631568175 -0.578133968392857 -0.694925789464286 -0.663259579285714 -0.287908078035714 -0.460346465357143 -0.287908078035714 -0.460346465357143 -0.379269262142857 -0.42541866125 -0.500471147857143 -0.60851009125 -0.636485896964286 -0.726591779107143 -0.37147515625 -0.24360627125 -0.48977105125 -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.362107081928571 0.0639302961089286 0.00488361554716071 -0.414797154464286 -0.361908549464286 -0.601147246785714 -0.375992795357143 -0.320264113035714 -0.664327149285714 -0.34877438 -0.337293285178571 -0.206330044373214 -0.609673434464286 -0.570898150714286 -0.538152344821429 -0.734901390178571 -0.460890661785714 -0.54840977125 0.0182394601107143 -0.281459547160179 -0.2355977771125 -0.424386734107143 -0.565563056964286 0.131646853132143 -0.41403775125 -0.444453486071429 0.0893293589464286 -0.620331394285714 -0.668908146607143 0.17563858115 -0.710596311071429 -0.769408385535714 0.269967615048214 0.0392682820178571 0.0230035141785714 0.0191852722589286 -0.0632236084642857 -0.714313245892857 0.258089346428571 0.0647930851785714
"WALKING_DOWNSTAIRS" 18 0.288439468909091 -0.0168666920221818 -0.1033908092 -0.302634565090909 -0.254214045818182 -0.418610127454545 0.932277478363636 -0.225809125454545 -0.0493636733454545 -0.960404874545455 -0.932962218181818 -0.921661749636364 0.0809044045254545 -0.000757069449090909 -0.01417699182 -0.387223932363636 -0.447033872545455 -0.651246664909091 -0.0576548655654545 -0.0636214336761818 0.0987471683127273 -0.502473033509091 -0.617230786 -0.483658260727273 -0.0836566573181818 -0.0509120258890909 -0.0570591813909091 -0.676716181636364 -0.752608622181818 -0.605655411090909 -0.293531973636364 -0.229934247036364 -0.293531973636364 -0.229934247036364 -0.466516044 -0.3825173332 -0.381022814727273 -0.507995478327273 -0.701663073636364 -0.744159518909091 -0.350086793272727 -0.309049613818182 -0.505824358 -0.285535871636364 -0.273798158 -0.418258649818182 -0.435841503272727 -0.14009430376 -0.0976588500545455 -0.412728286727273 -0.465982666363636 -0.622135895090909 -0.416050500909091 -0.464546054727273 -0.678751080363636 -0.334193776218182 -0.430209134836364 -0.313077962145455 -0.489232274509091 -0.641527595090909 -0.447030699454545 -0.513947089545455 -0.607757979272727 -0.543996110545454 -0.300670600338182 -0.235263359818182 -0.211649515774545 -0.241973534781818 -0.344299434181818 -0.0768405979909091 -0.3833987134 -0.386565072363636 0.00593003606623636 -0.604735414363636 -0.533844932145455 -0.159221075909091 -0.744236045090909 -0.763430801654545 0.0717609181272727 -0.0270513275454545 -0.0321249909363636 0.124796231545455 -0.0583528372090909 -0.743605738727273 0.238556966545455 0.0564579905272727
"WALKING_UPSTAIRS" 18 0.265401201896552 -0.0222060684378914 -0.112655891327586 -0.380168286724138 -0.211155120224138 -0.31437339137931 0.883330258448276 -0.316619946206897 -0.106112549189655 -0.961738807068966 -0.942056881206897 -0.907839723965517 0.0812402028517241 0.0211654691775862 0.0093589662862069 -0.563202134655172 -0.56794063862069 -0.760829911206897 -0.0470683915017241 -0.0526133819862069 0.0906736478431034 -0.593841504137931 -0.507297003103448 -0.433922212068966 -0.0899953036658621 -0.0527472610827586 -0.0692536211396552 -0.76068902862069 -0.828872171206897 -0.718951757931034 -0.279146312758621 -0.37184157 -0.279146312758621 -0.37184157 -0.601463948275862 -0.579330320344828 -0.3691086 -0.528058134137931 -0.781652689310345 -0.835525127931035 -0.465097261896552 -0.363450742586207 -0.522728377068965 -0.350639840862069 -0.190550638155172 -0.269571390465517 -0.517596843103448 -0.249448649272414 -0.406885286189655 -0.589410590172414 -0.579650286034483 -0.736149274137931 -0.575331252413793 -0.585531432931034 -0.784728430344828 -0.442089377068966 -0.466043113965517 -0.512443088275862 -0.59232371 -0.649817266551724 -0.504364096896552 -0.60071129637931 -0.443429836896552 -0.466022431206897 -0.304205040627586 -0.502729412913793 -0.322333066448276 -0.436561064482759 -0.436218933448276 -0.218615528237931 -0.574481396551724 -0.587926077068965 -0.0290342554637931 -0.654029089310345 -0.533044636034483 -0.338125776827586 -0.826193160862069 -0.860910992241379 0.0772586583160345 0.0145957021172414 0.0709435610091379 0.0481783979310345 -0.120113838534483 -0.634012999827586 0.302327241896552 0.0969887787413793
"LAYING" 19 0.272674698795181 -0.017144578313253 -0.109004819277108 -0.965036144578313 -0.973518072289157 -0.98466265060241 -0.680048192771084 0.725674698795181 0.687566265060241 -0.958963855421687 -0.986987951807229 -0.988831325301205 0.077215421686747 0.0111513012048193 -0.000990593975903615 -0.983578313253012 -0.974530120481928 -0.988265060240964 -0.03121315 -0.0952771084337349 0.108598795180723 -0.981325301204819 -0.963650602409639 -0.973216867469879 -0.0955674698795181 -0.0371492289156626 -0.0599060240963855 -0.976072289156626 -0.984602409638554 -0.986963855421687 -0.966228915662651 -0.96321686746988 -0.966228915662651 -0.96321686746988 -0.984746987951807 -0.98066265060241 -0.953277108433735 -0.955939759036145 -0.985349397590361 -0.980301204819277 -0.974518072289157 -0.972831325301205 -0.98533734939759 -0.96210843373494 -0.974903614457831 -0.984698795180723 -0.253149795180723 0.292487156626506 0.293672289156627 -0.983506024096386 -0.974855421686747 -0.986542168674699 -0.985240963855422 -0.976012048192771 -0.98855421686747 0.135315662650602 0.0837955662650602 0.116990722891566 -0.974192771084337 -0.97210843373494 -0.973951807228916 -0.983927710843373 -0.959843373493976 -0.975421686746988 0.249230469879518 -0.15646843373494 0.0518986746987952 -0.971927710843373 -0.964036144578313 0.168479518072289 -0.980602409638554 -0.979409638554217 0.21132843373494 -0.965602409638554 -0.957457831325301 0.0778702409638554 -0.981879518072289 -0.979301204819277 0.0457359036144578 -0.0211205301204819 0.0113453012048193 0.0236421686746988 -0.0231433734939759 0.737783132530121 -0.476542168674699 -0.504373493975904
